composer1,composer2,linking_id
1437483,2351995,30048
1258605,1437483,30048
1396191,1437483,30048
68437,2357427,30048
68437,1105771,30048
68437,963406,30048
9251,68437,30048
719,68437,30048
68437,2351884,30048
4719,68437,30048
68437,1927806,30048
68437,1164263,30048
68437,1880470,30048
68437,2351995,30048
68437,1258605,30048
68437,1396191,30048
1105771,2357427,30048
963406,2357427,30048
9251,2357427,30048
719,2357427,30048
2351884,2357427,30048
4719,2357427,30048
1927806,2357427,30048
1164263,2357427,30048
1880470,2357427,30048
2351995,2357427,30048
1258605,2357427,30048
1396191,2357427,30048
963406,1105771,30048
9251,1105771,30048
719,1105771,30048
1105771,2351884,30048
4719,1105771,30048
1105771,1927806,30048
1105771,1164263,30048
1105771,1880470,30048
1105771,2351995,30048
1105771,1258605,30048
1105771,1396191,30048
9251,963406,30048
719,963406,30048
963406,2351884,30048
4719,963406,30048
963406,1927806,30048
963406,1164263,30048
963406,1880470,30048
963406,2351995,30048
963406,1258605,30048
963406,1396191,30048
719,9251,30048
9251,2351884,30048
4719,9251,30048
9251,1927806,30048
9251,1164263,30048
9251,1880470,30048
9251,2351995,30048
9251,1258605,30048
9251,1396191,30048
719,2351884,30048
719,4719,30048
719,1927806,30048
719,1164263,30048
719,1880470,30048
719,2351995,30048
719,1258605,30048
719,1396191,30048
4719,2351884,30048
1927806,2351884,30048
1164263,2351884,30048
1880470,2351884,30048
2351884,2351995,30048
1258605,2351884,30048
1396191,2351884,30048
4719,1927806,30048
4719,1164263,30048
4719,1880470,30048
4719,2351995,30048
4719,1258605,30048
4719,1396191,30048
1164263,1927806,30048
1880470,1927806,30048
1927806,2351995,30048
1258605,1927806,30048
1396191,1927806,30048
1164263,1880470,30048
1164263,2351995,30048
1164263,1258605,30048
1164263,1396191,30048
1880470,2351995,30048
1258605,1880470,30048
1396191,1880470,30048
1258605,2351995,30048
1396191,2351995,30048
1258605,1396191,30048
1290928,1459495,416
44505,1328228,74907
47203,68685,239770
1142410,2381368,125961
72268,1069688,125988
2863,117842,63248
10851,1484972,63247
10851,1541694,63247
10851,2047651,63247
10851,1828148,63247
10851,2024850,63247
1484972,1541694,63247
1484972,2047651,63247
1484972,1828148,63247
1484972,2024850,63247
1541694,2047651,63247
1541694,1828148,63247
1541694,2024850,63247
1828148,2047651,63247
2024850,2047651,63247
1828148,2024850,63247
1844065,1844480,69480
1844035,1844065,69480
1581511,1844065,69480
1844065,1963279,69480
1844035,1844480,69480
1581511,1844480,69480
1844480,1963279,69480
1581511,1844035,69480
1844035,1963279,69480
1581511,1963279,69480
26064,1556494,5905
1495651,2668343,5904
1311490,1311491,69615
144673,1368258,69606
959,2586655,5885
1673479,4397265,204999
6201,1673479,204999
1205939,1673479,204999
1673479,3716251,204999
6201,4397265,204999
1205939,4397265,204999
3716251,4397265,204999
6201,1205939,204999
6201,3716251,204999
1205939,3716251,204999
37,75251,509
75251,1338787,509
20897,75251,509
37,1338787,509
37,20897,509
20897,1338787,509
88117,937905,514
1364801,1693568,63210
224329,1693568,63210
64156,1693568,63210
964209,1693568,63210
224329,1364801,63210
64156,1364801,63210
964209,1364801,63210
64156,224329,63210
224329,964209,63210
64156,964209,63210
20459,20460,21515
2055961,3741337,212239
4663834,4663835,252270
59811,2195611,433
59811,1622443,433
1622443,2195611,433
111270,1796491,397
111270,1797559,397
111270,1169818,397
1796491,1797559,397
1169818,1796491,397
1169818,1797559,397
590925,1128473,153175
3604784,3604793,204969
2950210,3380500,204944
2950210,3178159,204944
3178159,3380500,204944
1811028,2357137,34442
1811027,2357137,34442
1811027,1811028,34442
1285806,2095461,89901
1531361,2095461,89901
1529999,2095461,89901
2071820,2095461,89901
1285806,1531361,89901
1285806,1529999,89901
1285806,2071820,89901
1529999,1531361,89901
1531361,2071820,89901
1529999,2071820,89901
986759,1411568,89936
96796,1736272,69531
186,12185,65967
2201512,2295855,65932
3233951,3233982,69506
3233982,3233983,69506
3233951,3233983,69506
1505059,2794067,65930
1505059,3145525,65930
2794067,3145525,65930
135699,1081277,69502
1081277,1741887,69502
135699,1741887,69502
1316533,2400975,65928
1316533,2400955,65928
1316533,2400954,65928
1316533,2400978,65928
1316533,1449792,65928
1316533,2400977,65928
1316533,2211516,65928
1316533,1705475,65928
2400955,2400975,65928
2400954,2400975,65928
2400975,2400978,65928
1449792,2400975,65928
2400975,2400977,65928
2211516,2400975,65928
1705475,2400975,65928
2400954,2400955,65928
2400955,2400978,65928
1449792,2400955,65928
2400955,2400977,65928
2211516,2400955,65928
1705475,2400955,65928
2400954,2400978,65928
1449792,2400954,65928
2400954,2400977,65928
2211516,2400954,65928
1705475,2400954,65928
1449792,2400978,65928
2400977,2400978,65928
2211516,2400978,65928
1705475,2400978,65928
1449792,2400977,65928
1449792,2211516,65928
1449792,1705475,65928
2211516,2400977,65928
1705475,2400977,65928
1705475,2211516,65928
13083,46353,19699
1647649,1771237,110911
1372389,1647649,66077
1372389,2984276,66077
1647649,2984276,66077
1337315,2726767,66081
1337315,2726768,66081
2726767,2726768,66081
78373,2949076,66083
947,2692479,233325
947,1785024,233325
1785024,2692479,233325
1092855,1950066,39892
3372383,4691576,39902
3551421,3686657,69358
3680815,3686657,69358
3551421,3680815,69358
1772515,2762621,69345
1772515,2762622,69345
2902025,2902027,69341
1416204,2387726,110857
4236757,4236758,233442
10494,1344965,6576
10494,1941001,6576
1344965,1941001,6576
14930,1324532,484
14930,229862,484
14930,959524,484
14930,1452797,484
14930,1492075,484
14930,66941,484
14930,70054,484
229862,1324532,484
959524,1324532,484
1324532,1452797,484
1324532,1492075,484
66941,1324532,484
70054,1324532,484
229862,959524,484
229862,1452797,484
229862,1492075,484
66941,229862,484
70054,229862,484
959524,1452797,484
959524,1492075,484
66941,959524,484
70054,959524,484
1452797,1492075,484
66941,1452797,484
70054,1452797,484
66941,1492075,484
70054,1492075,484
66941,70054,484
233130,2181305,108171
1407207,1434742,39852
1434742,3343416,39852
1176287,1434742,39852
1407207,3343416,39852
1176287,1407207,39852
1176287,3343416,39852
1394308,1594427,65982
1017112,1814785,65988
1485948,1814785,65988
51939,1814785,65988
1814784,1814785,65988
1814785,2125312,65988
1814785,1831581,65988
1017112,1485948,65988
51939,1017112,65988
1017112,1814784,65988
1017112,2125312,65988
1017112,1831581,65988
51939,1485948,65988
1485948,1814784,65988
1485948,2125312,65988
1485948,1831581,65988
51939,1814784,65988
51939,2125312,65988
51939,1831581,65988
1814784,2125312,65988
1814784,1831581,65988
1831581,2125312,65988
104715,1185312,65983
1185312,2163864,65983
104715,2163864,65983
1565177,2174356,65942
1208426,2603786,65945
1208426,1484449,65945
1484449,2603786,65945
73274,78624,6670
1529999,4140095,63130
1531361,4140095,63130
57304,3105340,65949
30027,1128473,66016
1446359,1785135,66006
556029,1379650,19744
34305,3703489,207713
3703489,4341705,207713
34305,4341705,207713
1404094,4150772,125928
1337680,1530088,125935
1337680,1460667,125935
1337680,3401694,125935
1460667,1530088,125935
1530088,3401694,125935
1460667,3401694,125935
40438,1532407,19654
53017,1555208,341
53017,2176248,341
1555208,2176248,341
1962775,2753335,108137
1307029,2759729,83103
23300,2149777,83107
16140,2603786,83100
1950469,3652744,83120
3652744,4002473,83120
1950469,4002473,83120
1307315,3046630,83121
3046630,3498529,83121
1307315,3498529,83121
2250981,2313116,83060
544226,1366568,83056
1164311,3716251,89667
2486072,3716251,89667
1164311,2486072,89667
1727883,1727885,69251
1563668,1727885,69251
1727884,1727885,69251
1727885,1727886,69251
1563668,1727883,69251
1727883,1727884,69251
1727883,1727886,69251
1563668,1727884,69251
1563668,1727886,69251
1727884,1727886,69251
2281930,3046630,83097
2433277,2622703,89791
2433277,2622726,89791
2622703,2622726,89791
1101437,1653545,83090
1101437,1924392,83090
1653545,1924392,83090
1504817,2568581,83095
1361675,1504817,83095
1361675,2568581,83095
1950469,2124816,69288
103693,1223301,5672
3207558,3207559,63101
51588,2384647,63090
1142410,1175578,239694
1175578,2381368,239694
2023114,2323617,89758
1142410,4370148,239688
1142410,4354020,239688
2381368,4370148,239688
2381368,4354020,239688
4354020,4370148,239688
3439516,3621591,83028
52025,2697879,39775
1139920,1257394,83026
1804764,1804765,65902
1804764,2572110,65902
1804765,2572110,65902
1873898,3604944,6697
2324795,3604944,6697
2526013,3604944,6697
2330540,3604944,6697
2526211,3604944,6697
3604937,3604944,6697
3604943,3604944,6697
1893901,3604944,6697
1855691,3604944,6697
2361067,3604944,6697
2326691,3604944,6697
1873898,2324795,6697
1873898,2526013,6697
1873898,2330540,6697
1873898,2526211,6697
1873898,3604937,6697
1873898,3604943,6697
1873898,1893901,6697
1855691,1873898,6697
1873898,2361067,6697
1873898,2326691,6697
2324795,2526013,6697
2324795,2330540,6697
2324795,2526211,6697
2324795,3604937,6697
2324795,3604943,6697
1893901,2324795,6697
1855691,2324795,6697
2324795,2361067,6697
2324795,2326691,6697
2330540,2526013,6697
2526013,2526211,6697
2526013,3604937,6697
2526013,3604943,6697
1893901,2526013,6697
1855691,2526013,6697
2361067,2526013,6697
2326691,2526013,6697
2330540,2526211,6697
2330540,3604937,6697
2330540,3604943,6697
1893901,2330540,6697
1855691,2330540,6697
2330540,2361067,6697
2326691,2330540,6697
2526211,3604937,6697
2526211,3604943,6697
1893901,2526211,6697
1855691,2526211,6697
2361067,2526211,6697
2326691,2526211,6697
3604937,3604943,6697
1893901,3604937,6697
1855691,3604937,6697
2361067,3604937,6697
2326691,3604937,6697
1893901,3604943,6697
1855691,3604943,6697
2361067,3604943,6697
2326691,3604943,6697
1855691,1893901,6697
1893901,2361067,6697
1893901,2326691,6697
1855691,2361067,6697
1855691,2326691,6697
2326691,2361067,6697
1794657,3737793,212167
144673,1201164,69291
1201164,1379201,69291
145548,1201164,69291
144673,1379201,69291
144673,145548,69291
145548,1379201,69291
2957843,2957848,69286
2603786,2705229,207743
1316011,2751746,69295
8301,1624846,105248
2794067,3115286,69293
73191,2794067,69293
73191,3115286,69293
1316011,2756602,204849
2982998,4338413,110695
1792204,2982998,110695
2188518,2982998,110695
929145,2982998,110695
2661365,2982998,110695
1792204,4338413,110695
2188518,4338413,110695
929145,4338413,110695
2661365,4338413,110695
1792204,2188518,110695
929145,1792204,110695
1792204,2661365,110695
929145,2188518,110695
2188518,2661365,110695
929145,2661365,110695
1493765,3695893,204832
1493765,3046630,204832
1320785,1947344,133367
1947344,3167754,133367
1947344,3167760,133367
1320785,3167754,133367
1320785,3167760,133367
3167754,3167760,133367
5288,3263272,133359
28156,37592,322
28156,215325,322
5666,28156,322
28156,59976,322
12633,28156,322
21514,28156,322
28156,62358,322
37592,215325,322
5666,37592,322
37592,59976,322
12633,37592,322
21514,37592,322
37592,62358,322
5666,215325,322
59976,215325,322
12633,215325,322
21514,215325,322
62358,215325,322
5666,59976,322
5666,12633,322
5666,21514,322
5666,62358,322
12633,59976,322
21514,59976,322
59976,62358,322
12633,21514,322
12633,62358,322
21514,62358,322
16463,3114810,326
2706688,3044624,331
1030595,1505087,105258
1030595,2033011,105258
1030595,2691899,105258
1505087,2033011,105258
1505087,2691899,105258
2033011,2691899,105258
89275,3897596,69172
3897592,3897596,69172
3897596,4543762,69172
89275,3897592,69172
89275,4543762,69172
3897592,4543762,69172
1549812,4370150,207642
1549812,4155236,207642
1549812,4354020,207642
4155236,4370150,207642
4354020,4370150,207642
4155236,4354020,207642
65245,65246,63023
240413,1725427,69182
240413,1725425,69182
240413,1725430,69182
240413,1725428,69182
240413,240508,69182
240413,240492,69182
240413,1725429,69182
240413,240494,69182
240413,240495,69182
1725425,1725427,69182
1725427,1725430,69182
1725427,1725428,69182
240508,1725427,69182
240492,1725427,69182
1725427,1725429,69182
240494,1725427,69182
240495,1725427,69182
1725425,1725430,69182
1725425,1725428,69182
240508,1725425,69182
240492,1725425,69182
1725425,1725429,69182
240494,1725425,69182
240495,1725425,69182
1725428,1725430,69182
240508,1725430,69182
240492,1725430,69182
1725429,1725430,69182
240494,1725430,69182
240495,1725430,69182
240508,1725428,69182
240492,1725428,69182
1725428,1725429,69182
240494,1725428,69182
240495,1725428,69182
240492,240508,69182
240508,1725429,69182
240494,240508,69182
240495,240508,69182
240492,1725429,69182
240492,240494,69182
240492,240495,69182
240494,1725429,69182
240495,1725429,69182
240494,240495,69182
1191567,2218388,74728
2396925,2396926,65851
2396923,2396925,65851
2396923,2396926,65851
2736949,2736950,5516
2725068,2725069,29904
551963,1409474,207590
1464806,1556183,34391
3142586,3142635,128463
1307029,2400954,65844
1761,89220,253
1761,3350,253
1761,16748,253
1761,30922,253
1761,930558,253
1761,115074,253
3350,89220,253
16748,89220,253
30922,89220,253
89220,930558,253
89220,115074,253
3350,16748,253
3350,30922,253
3350,930558,253
3350,115074,253
16748,30922,253
16748,930558,253
16748,115074,253
30922,930558,253
30922,115074,253
115074,930558,253
559313,1212134,269
1212134,1693568,269
1212134,1408706,269
1212134,1301647,269
12633,1212134,269
1212134,1549654,269
1212134,1815910,269
1212134,3684051,269
1118081,1212134,269
1212134,4358478,269
1057418,1212134,269
5193,1212134,269
1212134,3368940,269
559313,1693568,269
559313,1408706,269
559313,1301647,269
12633,559313,269
559313,1549654,269
559313,1815910,269
559313,3684051,269
559313,1118081,269
559313,4358478,269
559313,1057418,269
5193,559313,269
559313,3368940,269
1408706,1693568,269
1301647,1693568,269
12633,1693568,269
1549654,1693568,269
1693568,1815910,269
1693568,3684051,269
1118081,1693568,269
1693568,4358478,269
1057418,1693568,269
5193,1693568,269
1693568,3368940,269
1301647,1408706,269
12633,1408706,269
1408706,1549654,269
1408706,1815910,269
1408706,3684051,269
1118081,1408706,269
1408706,4358478,269
1057418,1408706,269
5193,1408706,269
1408706,3368940,269
12633,1301647,269
1301647,1549654,269
1301647,1815910,269
1301647,3684051,269
1118081,1301647,269
1301647,4358478,269
1057418,1301647,269
5193,1301647,269
1301647,3368940,269
12633,1549654,269
12633,1815910,269
12633,3684051,269
12633,1118081,269
12633,4358478,269
12633,1057418,269
5193,12633,269
12633,3368940,269
1549654,1815910,269
1549654,3684051,269
1118081,1549654,269
1549654,4358478,269
1057418,1549654,269
5193,1549654,269
1549654,3368940,269
1815910,3684051,269
1118081,1815910,269
1815910,4358478,269
1057418,1815910,269
5193,1815910,269
1815910,3368940,269
1118081,3684051,269
3684051,4358478,269
1057418,3684051,269
5193,3684051,269
3368940,3684051,269
1118081,4358478,269
1057418,1118081,269
5193,1118081,269
1118081,3368940,269
1057418,4358478,269
5193,4358478,269
3368940,4358478,269
5193,1057418,269
1057418,3368940,269
5193,3368940,269
2581949,2581978,128532
3499287,3499307,39796
58056,4150409,65824
1525383,2162365,62967
2646386,4229863,207564
1377720,1484449,45532
1731035,1845872,105211
74011,1397736,65813
1387535,4040931,25707
1387535,4040935,25707
4040931,4040935,25707
1282991,2839169,110651
2839169,2880399,110651
1282991,2880399,110651
135382,2159298,110642
2309573,2309574,62941
2176551,2309573,62941
2176551,2309574,62941
72615,1027810,17139
212208,3754479,6478
2144452,2144879,82911
2144877,2144879,82911
2144452,2144877,82911
3341795,3346360,152567
1242177,2705229,45472
1565177,2163649,45472
1242177,1565177,45472
1242177,2163649,45472
937905,1430272,6362
1045,30681,6357
1045,8619,6357
8619,30681,6357
1492495,1807032,69236
1807032,2713111,69236
1492495,2713111,69236
1492495,2115082,69236
2115082,2713111,69236
1847647,1847648,69220
1647637,2642134,69225
1588956,2391589,133330
1773572,2332333,19588
1773572,1877090,19588
1877090,2332333,19588
1450457,1911460,74661
2567951,2567953,19613
1575068,1948940,74660
1691548,3528588,39657
16140,3528476,39659
1635464,1753992,105125
23486,1272997,105147
1272997,2255719,105147
23486,2255719,105147
21699,1422818,39644
1422818,1540471,39644
21699,1540471,39644
375145,3141651,128405
153,1541694,11245
1496695,1729386,11181
1571118,1729386,11181
1496695,1571118,11181
46324,4544298,11187
240825,2109318,219133
1211034,2174355,65764
984513,2274016,69061
984513,1722536,69061
984513,2333038,69061
984513,2333039,69061
983343,984513,69061
1208226,2274016,69061
1208226,1722536,69061
1208226,2333038,69061
1208226,2333039,69061
983343,1208226,69061
1722536,2274016,69061
2274016,2333038,69061
2274016,2333039,69061
983343,2274016,69061
1722536,2333038,69061
1722536,2333039,69061
983343,1722536,69061
2333038,2333039,69061
