director_id,director_name,popularity
3133661,Masao Miyauchi,0.57
78371,Shigetsugu Yoshida,5.495
1435505,Takao Kôzai,3.518
1695337,Paweł Demirski,0.653
2854283,Antonio Galdámez Munoz,0.753
2363057,Rafał Skalski,3.044
4042255,Hossam El Din Mohamed,0.005
4042253,Yasmien Ahmed Kamel,0.223
2052108,Masayoshi Tsushima,0.582
97375,Masami Suda,5.761
3834902,Yukio Oya,1.065
1852928,Islam Abdelsamie,0.426
1963367,Hussien El Menbawy,1.612
2306033,Abhishek Yadav,0.835
2306030,Raghav Subbu,1.523
2306050,Vivekanand Ahuja,2.593
2306051,Yash Babita Jain,0.463
2306052,Adarsh Mahalley,0.448
212476,Alyson Levy,2.381
2800873,Chad Cunningham,1.224
1477722,Seth Jarrett,8.246
100921,David Attwood,6.261
15671,Fred Coe,4.997
47372,Gordon Duff,2.422
1238013,Albert McCleery,3.017
8483,Horton Foote,9.016
24860,Bernard Malaterre,4.369
132227,Régis Musset,3.772
143665,Kirill Pletnev,10.279
2450793,Aurore Aubin,0.015
52759,Fred Jackman Jr.,3.341
3913686,Shaker ben Yahmad,0.019
3986528,Aly Al Aly,0.509
3986526,Saad Kanaan,0.829
3538483,Kim Hwa-yeong,1.428
2040738,Jung Ji-in,1.692
3281008,Song Yeon-hwa,0.735
3033493,Joydeep Mukherjee,5.652
225586,Michael M. Scott,7.328
184483,Allan Harmon,10.161
125890,Vladislav Opelyants,5.988
78118,Vadim Perelman,8.935
154819,David Greene,4.929
2353541,Craig Wright,1.352
2326194,Joachim Martin,2.043
1287937,Anton Van Rooyen,1.302
1527715,Director X.,3.314
1251912,James Dunnison,6.532
2306126,Reka Wijaya,2.387
3410021,Yasuhiro Omine,0.008
129826,Takuji Kitamura,1.112
1758783,Kei Era,2.106
550585,Toshio Miike,2.068
2181577,Qingzheng Peng,0.326
1326813,Thomas W. Kiennast,1.299
16794,Andreas Prochaska,8.096
1970207,Stéphane Bion,0.304
1817208,Sophie Jovillard,2.832
2334470,Françoise Cros de Fabrique,0.785
2495651,Anne Gauthier,0.753
2334183,Marion Vaqué-Marti,0.555
2495627,Christian Huleu,0.288
2497925,Céline Gualde,0.216
1096182,Anne Gautier,9.506
2495666,Florence Troquereau,0.097
2495644,Camille Ménager,0.343
2256974,Min Jin-gi,1.417
2995070,Mohamed Bakir,0.202
1951218,Kashif Nisar,5.022
2399533,Safder Rehman Khattak,0.024
2305331,Raza Shabbir,0.585
3288704,Kwak Gi Won,0.103
2022788,Koichiro Hayama,5.179
2975564,Santiago Bahti,1.942
4202637,Kenny Keeler,0.148
1689869,Michael Schaubach,2.591
3077064,Tomoyuki Tsutomu,0.283
1701840,Marcelo Trotta,1.863
2209130,Joana Jabace,1.233
2514915,Guto Arruda Botelho,0.632
1339869,Nazir Jamaluddin,1.246
57324,Thilo Rothkirch,7.293
1670754,Ryan Jason Cook,4.663
4045339,Nasr Abd Elaziz,0.159
3583385,Samy Alam,0.44
55409,Ivan Strasburg,2.808
1879933,Dick Dodd,1.527
23822,Jean Stewart,5.631
139027,Roy Battersby,8.516
92510,Katie McWane,4.492
67085,Issei Ishida,9.548
1166085,Piotr Sobociński Jr.,1.6
1657232,Jan P. Matuszyński,1.369
3153069,Zhang Kai Qiang,0.58
2729477,Alexis Barroso,0.865
1879959,Steffen Schneider,0.008
1884560,Michael McGlinn,0.005
1884559,Jan Hinrik,0.001
1879963,Henning Rütten,0.22
2959361,Elisabeth Hirsch,0.001
3568283,张征,0.002
1211899,Tadahisa Fujimura,5.201
1211900,Masamichi Ureshino,28.04
2806172,Mar Olid,3.772
2410810,Óscar Pedraza,2.395
2041384,Oleksandr Roshchyn,0.371
2265793,Iryna Gromozda,1.494
170638,Dan Cortese,14.274
2738509,Daisuke Hagiwara,0.309
38553,Unax Mendía,5.088
1263877,Jorge Dorado,7.182
1026261,Enrique Urbizu,7.781
1042746,Mario de Benito,0.754
83349,Drew Carey,25.966
162606,Ryan Stiles,27.826
3108974,Kiko Suura,0.174
1372069,Jon Salmon,2.141
3232742,Stephen Curtis,1.539
1585199,Max De Bowen,0.309
1759729,Sasha DeMello,1.94
3126408,Derek Stricker,2.041
1115131,Leon Acord,3.471
2979844,John Cleland,1.33
9868,Peter R. Hunt,4.61
1242650,Frank Cvitanovich,1.553
13972,Sidney Hickox,4.596
2012919,Coby Ruskin,2.318
82782,Charles Irving,5.823
4195055,Aaron Ruben,2.622
2871,Fred Roos,10.247
1198894,Gerard Baldwin,5.345
1212905,Brian Hargrove,3.595
1212907,John Amodeo,4.219
1925692,Ken Stephenson,4.327
1226364,Danny Salles,1.428
1249089,Bryan O'Donnell,0.148
1431589,Yamit Shimonovitz,1.544
1573264,Sharon Liese,1.658
1640117,Rebecca Gitlitz,3.669
2735865,Matheus Canella,0.788
2915781,Tijs Kuijpers,0.013
3431484,Frank Fehmers,0.62
978906,Vanessa Matsui,16.366
2470792,Vivek Shraya,0.063
2640878,Mads Mengel,1.023
3511114,Yoshihiro Kasahara,0.505
1242978,Mike Moder,3.468
51373,Larry Peerce,5.643
2744196,Štefan Wimmer,0.074
2744030,Oliver Andrásy,1.384
2544995,Jeff Bellini,0.777
3602313,Luis Cruz,0.025
3222945,Dianna Potter,0.001
83642,Yasuo Furuhata,5.827
81273,Yasuzō Masumura,5.523
74623,Kyle Newman,7.766
98159,Miranda Kwok,10.043
1315182,Shinichiro Eto,2.485
1506160,Seimei Kidokoro,6.29
1481801,Kazuya Shiotsuki,3.845
2094879,Miyabi Ozeki,2.857
1495998,Miyuki Katayama,4.316
2976369,Kazuhisa Kosuge,4.374
2182383,Junichi Fukunaga,5.597
586823,Jean-Pierre Desagnat,3.291
70497,Jean-Pierre Decourt,4.446
1318890,Dieter Lemmel,2.142
1650043,Jean-Louis Colmant,0.343
1650033,Tony Flaadt,0.584
33787,Marcello Baldi,3.246
1105144,Paul Cammermans,2.591
1079295,Matti Kinnunen,4.607
1248594,Richard Everitt,0.767
61110,Fred Armisen,20.321
2515329,David Marsh,2.852
30313,David Katznelson,8.211
56633,Gavin Struthers,7.655
137932,Ben Bolt,5.117
56021,Danny Cohen,6.29
212240,Tom Harper,15.074
70520,Shane Meadows,7.364
2825777,Theo Williams,0.337
1577500,Adam Grimley,0.895
3963449,Diana Martin,1.074
3864239,Kwon Seok,1.841
1244790,Jonathan Bullen,1.529
1377009,Arindam Sil,5.753
3656840,Jan Seidel,0.554
3912484,Pavel Lehotský,0.398
1976962,Antonín Kopřiva,1.778
1083229,Chiang Hsiu-Chiung,2.124
1417043,Nick Laughland,5.463
1215986,Tom Spezialy,11.516
584197,Raphaël Nadjari,4.666
2628325,Jodele Larcher,0.603
4046010,José Armâncio,0.012
90208,Adriano Stuart,6.774
565521,Reinhard Radke,0.7
1500217,Tots Mariscal,2.176
1967885,Niv Abootalebi,0.314
36869,Andreas Berger,3.25
2225734,Leon Algrim,0.897
3024713,Jan Bernotat,0.031
1091890,Pola Beck,2.206
63829,Daniela Tolkien,8.536
47874,Richard Wilson,13.842
1388441,Chris O'Dell,1.735
1228943,John Read,3.058
1224303,Michael Shapiro,4.074
2781350,Zhang Jiahe,0.002
2781804,מיקי בהגן,0.564
1746783,Ashley Scott Davison,0.008
92851,Ken Wiederhorn,2.887
5139,Robert Englund,14.15
1232939,Bill Froehlich,4.679
65678,John Lafia,8.172
3593062,Raimund M. Maxsein,0.002
3732465,Hussain dashti,0.396
63728,Johnny E. Jensen,1.943
22043,Russ T. Alsobrook,3.434
78387,Michel Hugo,3.801
1213382,"Charles Pratt, Jr.",4.488
81596,Thomas Calabro,11.6
138887,Jack Wagner,20.486
1228522,Richard Denault,3.689
71288,Sabine Derflinger,7.442
3113102,Giannis Lepouras,0.267
1289955,Antonis Tempos,3.826
1461884,Karen Lessman,0.073
1696,Katsuji Misawa,2.089
178803,Mark Warren,5.891
1088719,Aleksandr Tatarskiy,5.558
1116351,Mikhail Aldashin,8.07
1411980,Xie Dongshen,1.282
1882485,Arthur Provis,1.591
1748363,Kōji Shintoku,2.342
1039349,Hitoshi One,7.169
3543291,Eric Hills,1.25
1498632,Tristan de Vere Cole,2.606
2687774,Aritra Mukherjee,2.361
1557531,Marc Stöcker,0.162
2781748,Mitsunori Yokobori,0.672
2325435,Atsuya Asano,1.91
2336301,Hiroshi Asari,0.839
1381829,Herbert Fuchs,2.069
31202,Gert Andersen,3.333
1410963,Charles Straumer,2.191
2278977,Andrew J. McIntyre,2.48
41411,Robert B. Hauser,3.637
96252,John Alton,8.861
1232792,Stuart Hagmann,2.944
9111,Peter Graves,26.936
1562137,Carl Roup,7.224
20061,Marc Norman,8.998
2029678,Uh Soo Sun,0.917
3176686,Martin Maat,0.017
3375898,Hans Hermans,0.109
1905036,Eric Tayler,0.98
2568580,Lorenza Castella,0.717
19032,John Hough,12.662
14060,Robert Vaughn,17.73
10586,Richard Lester,17.067
572356,Maciej Dutkiewicz,5.425
58872,Julie Ashton,7.526
3329853,Joo En Kyu,0.002
228736,Antonello Falqui,0.466
1620749,Kang Susie,4.701
2162451,Toichiro Ruto,3.296
4084517,Kazuhiro Nishioka,1.168
3329846,Uh Min Jun,0.001
3329867,Owon,0.001
3329859,Vetiver,0.001
3178290,밥굽남,0.564
1244963,Park Won-sook,9.893
2036503,Tahsin Rahman,0.582
3329871,Shankha Dasgupta,0.314
1613943,Martin O'Toole,0.05
3329820,Pure White Sugar,0.028
1836635,Mariano Cócolo,0.22
4391346,Gabriel Dalla Torre,0.039
3329882,Lee Hyung Taek,0.012
3329827,AnnieHanTV,0.001
3288206,양송철,0.001
3329857,Eusdi,0.001
4219705,Andrey Vereschagin,0.204
4217958,Aleksey Fedosov,0.634
2676976,Irfan Aslam,0.218
4118969,Michel Monty,0.729
2301287,Zhengyu Wang,2.143
1381235,Masato Sato,8.913
25398,Thomas Burstyn,3.689
3208046,Hiraoki Sato,1.037
141175,Sergey Kozlov,3.409
30397,Valery Todorovsky,8.704
1969317,Quentin Krog,1.961
2677996,Luis Arturo Villar Sudek,0.814
2723354,Juanpa Zurita,5.375
1270299,Per Bronken,4.117
2193804,Eli Skolmen Ryg,0.573
2609989,Christian Brym,1.438
2634123,Petter A. Fastvold,0.308
589173,Berit Nesheim,7.277
588631,Tor M. Tørstad,1.726
3666409,Sandip Sharma,0.002
3289082,Flavio Langoni,0.149
1137377,Adam Pålsson,11.403
88792,Måns Herngren,7.54
1877105,Valeriy Kharchenko,2.704
3481943,Hwang Seung-ki,0.961
3669498,Fredrik Norberg,0.647
4218380,The Malloys,0.364
4212322,Shahhril Hadziman Abu Talip,0.281
1936529,Patrick Villeneuve,0.729
3724977,Haris Mazarakis,2.07
2598143,Alex Gallitano,1.165
3765608,Nick Dugan,0.659
4218120,Ryan Murtha,0.378
2153033,William J. Stribling,0.734
1603520,Benjamin Jones,2.293
2281872,Agnes-Lo Åkerlind,0.301
3474408,Rei Kato,0.755
2888948,Naoto Hashimoto,2.283
2888856,Masahiko Inuzuka,7.011
3403732,Hamdy Fareed,0.861
3662770,Verónica Díaz,0.889
3662777,Eudald Gili,1.028
3592294,Mahmoud Hamed,0.046
939176,Becky Smith,2.474
1312130,Cabot McNenly,1.767
1355638,Jake Chirico,0.452
4170707,Matt Braun,0.323
4093088,Rachel Arundel,1.025
4093093,Erin McQueenie,0.113
2978924,Marianne Kushmaniuk,0.209
3209294,Nikila Cole,1.03
4140708,Dagna Gallinger,1.215
2251592,Jung Seung-il,0.314
1162808,Sara Wafiq,1.736
3342821,Rabab Hussien,0.4
227330,Glen A. Larson,5.251
51516,Steven Hilliard Stern,5.044
12422,Dennis Weaver,29.306
1066907,Stuart Latham,2.965
938835,Marina Zenovich,6.33
3059648,Blake Ridder,2.267
2748708,Hana Al Omair,0.093
3800241,Jung Woo Young,0.02
161787,Dick Ziker,11.476
1927,Blake Edwards,18.248
1212667,Nathan Fielder,9.736
3805905,Joo Myeong soo,0.007
2820781,Park Yoon-ho,0.605
3805906,Na Kyung duk,0.173
3805907,Shin Yu ri,0.028
3805904,Hanyul,0.662
2220340,Egor Chichkanov,3.481
1222069,Ed. Weinberger,4.575
3118768,Orkun Göntem,0.412
2677019,Merve Göntem,0.857
1265594,Can Evrenol,8.527
3118770,Batu Erol,1.182
3684158,Manolya Maya,0.746
1149091,Akimitsu  Sasaki,3.226
2319713,Kang Gung,1.911
3138033,김효연,1.052
3138034,송명진,0.239
3329712,Park Byung Jin,0.001
2504709,Feng Timo,2.818
264113,Tanya Wexler,7.62
2701954,Manuel Sanchez Pereira,0.002
35488,David J. Miller,2.302
77853,Hamish Hamilton,5.263
572551,Paul Dugdale,7.227
3659807,James Barnes,1.128
130895,Russell Thomas,2.86
1643284,Liz Clare,2.829
126414,Julia Knowles,4.281
1668357,M Pink Christofalo,0.227
1290589,JaQuel Knight,1.833
3785066,Ace Pro,0.335
1941259,Lewis James,0.642
3785065,Eddie Mandell,0.437
1556959,Sam Wrench,5.769
3632732,Brett Alan Nelson,0.08
1448203,Daniel Duran,2.001
3785064,Ivan Berrios,0.116
2176796,James Russell,0.774
2459764,James B. Merryman,1.382
3051749,Yemisi Brookes,0.619
3225413,Hey Jini,0.012
137442,Pyotr Buslov,8.709
3329786,Lee Young Bin,0.001
3315919,Kiu,1.735
2418294,Antoine Dauer,0.577
1611737,Kazuo Komatsubara,2.011
3329599,doomandoo,0.001
1154478,Jan Haft,3.262
992634,Uwe Anders,2.59
1233222,Paul Demeyer,6.378
3329683,Oh Jin Seung,0.002
3329684,Lee Nak-jun,0.354
3329682,Woo Chang Yoon,0.028
1592485,Atsushi Iwasaki,1.988
1772523,Junichi Wada,3.951
1569487,Kohei Yanagida,6.878
3329819,Son Sung Min,0.001
2242068,Mateo Willis,3.908
1963812,Jonathan Jones,3.381
2981755,Richard Wollocombe,0.561
1346768,Sandesh Kadur,3.239
1346422,Martyn Colbeck,5.734
2560145,Richard Uren,1.057
1899347,Pete McCowen,0.769
2286234,Paul D. Stewart,1.508
1358922,Max Hug Williams,1.526
1579050,Alistair MacEwen,1.056
1767468,Tom Fitz,1.054
91123,Michael Kelem,4.732
143808,Derek Frankowski,1.366
67589,Alastair Fothergill,12.277
2942396,Ed Charles,1.467
1346428,Emma Napper,4.845
1669706,Chadden Hunter,1.352
2442403,Fredi Devas,4.088
1862413,Elizabeth White,0.573
1862418,Justin Anderson,1.323
3329721,Kim Hong Kyung,0.001
3329692,Baekho's Sister,0.001
1382426,Kim Hyun-chul,0.13
2223539,Kim Jin-man,1.396
3313077,Kim Mi-kyung,0.722
1814202,Natalys Raut-Sieuzac,0.679
2988043,Леонид Белозорович,0.085
1307777,Edwin Sakay,3.187
1658565,Prasath Murugesan,2.323
3329757,Soon Films,0.001
1440140,Joseph Zizzo,0.869
24318,Richard Benjamin,18.323
4044346,Mariana Koehler,0.036
3329782,Jang Jun Soo,0.001
2622149,Uwe Kämpfe,0.001
2622145,Horst Mempel,0.001
923620,Károly Makk,6.185
3329817,Dorothy,0.001
57446,Mark Romanek,5.947
2271494,Giorgio Romano,1.648
2261301,Merve Girgin,2.529
8392,Pascal Chaumeil,5.774
195594,Luke Watson,7.988
2343996,Modi Bar-On,0.162
1826571,Tanguy de Kermel,1.58
3329761,Kim Chul Hyun,0.001
3329760,Kim Jong Hae,0.001
1110423,Chiqui Carabante,1.141
2436936,Gianluca Leuzzi,4.635
3329729,Meat Man,0.001
1037247,János Kende,2.705
3591632,Heřman Ohnheiser,0.433
3329803,J.CLOSET,0.104
1440851,Kasper Gaardsøe,2.524
3329702,Female Butler,0.001
3329701,Male Butler,0.001
3281049,Kim Jung-sik,0.344
142630,Aatish Kapadia,9.859
110292,Deven Bhojani,10.757
1777249,Zdeněk Ostrčil,1.34
1361228,Gejza Dezorz,2.558
1326287,Hung-Wei Yeh,1.986
2742826,Ladislav Pálka,0.027
2728303,Ľuba Vančíková,2.252
29324,Francis D. Lyon,3.954
935641,Gilbert Kay,4.656
1002551,Robert G. Stone,2.168
2781101,Alex Sletten,0.988
1622926,Ondrej Slivka,0.948
1622931,Rudolf Urc,1.799
1543364,Diane Morgan,31.885
2255926,Martin Pospíšil,0.56
1403539,David Dozoretz,1.886
27766,William Karel,8.096
1168689,Blanche Finger,1.606
95079,Nigel Marven,8.348
1351925,Viktor Csudai,2.752
2742822,Monika Trajterová,0.283
2742821,Tomáš Čepek,0.011
2742868,Kazimír Barlík,1.852
1819451,Flávio Zangrandi,0.709
4153477,Flavia Gomes,0.379
54974,José Henrique Fonseca,2.618
2428967,Jan Dudešek,2.585
1609293,Ľubomír Kocka,4.439
53603,Q. Allan Brocka,3.162
102874,Daniel Barone,5.37
2780675,Mathieu Spadaro,0.382
1141888,Duncan Copp,4.201
19271,Anthony Russo,19.566
3999977,Hong Tao,4.934
4714649,洪啸,0.645
1566411,Richard Ward,1.03
3257081,Jaeho Hong,1.321
2536021,Lukáš Buchar,1.172
1106592,Jaromír Polišenský,3.322
1339360,Robert Reed,1.868
91243,Charlie Picerni,8.659
3756292,Arlando Smith,1.369
4243537,François Pellissier,0.001
1820902,Mathieu Duboscq,0.001
1549460,María Cereceda,1.343
1279541,Luzie Loose,2.649
577471,Carl Urbano,5.061
475875,David Scott,3.399
1163706,Michael McDonough,7.006
1435455,David Rush Morrison,3.101
960482,Jan Richter-Friis,1.805
967020,Scott Peck,2.269
1367346,Michael Satrazemis,8.39
1919342,Heather Cappiello,3.066
1120,Lennie James,18.948
91671,Colman Domingo,21.965
1190244,K.C. Colwell,2.195
447777,Magnus Martens,8.093
2298274,Phil McLaughlin,2.037
15026,James Armstrong,2.544
3493673,Kenneth Requa,2.963
1129464,Alycia Debnam-Carey,14.514
1225996,Danay García,25.946
2259964,Gary S. Rake,1.824
2229251,Jessica Lowrey,2.738
4216276,François Guillaume,0.001
1348087,Frédéric Martin,0.197
36172,Al Waxman,7.573
18855,Ralph S. Singleton,3.635
41274,Stephen Macht,14.738
2465555,Charlotte Brown,1.642
1032028,Francine Parker,2.26
122916,Jonathan Estrin,7.832
1283284,Daniel Laurin,1.741
141227,Natasha Arthy,5.284
3950203,Simon Clair,0.001
2329851,Corentin Coeplet,0.037
185446,Paul Rudish,10.833
1077844,David P. Smith,6.012
1845439,Hiroaki Shimura,6.461
1789132,Yukio Okazaki,6.709
1845379,Toru Watanabe,0.621
2294116,Takahiro Miura,8.616
2398149,Toshiya Koike,2.961
3234076,Lynn M. McCracken,1.276
3236693,Pat Fischer-Doak,0.433
179427,Lela Swift,5.058
190704,Worthington Miner,5.433
1828824,Matt Harlib,1.05
5028,Curt Siodmak,6.573
2680132,Yuumi Kawai,1.846
2068956,Ayumi Yamada,5.617
2394663,Yuka Sugizaki,1.331
221255,Michael Braun,3.877
1094152,Matthew J. Lloyd,1.6
3330419,Liezl Spies,1.004
3918130,Mandilakhe Yengo,0.871
1854534,Ferdi Burger,1.81
4216235,Justine Loots,0.592
87459,Norman Foster,11.834
139539,Jack Hannah,7.171
35318,Ken Annakin,10.888
5690,James Algar,9.286
57314,Wolfgang Reitherman,5.731
109453,Ward Kimball,3.209
11426,Ben Sharpsteen,11.677
1085370,Fred R. Krug,0.876
64864,Clyde Geronimi,14.178
63670,Winston Hibler,11.403
103344,Harold Young,5.929
1412375,Toni Pagot,1.504
2025330,Yoshio Suzuki,4.21
3174468,강홍주,0.001
3142271,김선형,0.063
190418,Claude Fournier,9.304
118873,C. B. Harding,0.959
49009,Tony Mitchell,3.909
1108711,John Laing,9.419
47924,Carl Schenkel,6.895
55156,Mai Zetterling,24.259
237853,Aline Issermann,3.387
199992,Roger Andrieux,5.048
57435,Richard Rothstein,10.045
253917,Leon Marr,0.832
10491,Paul Verhoeven,15.339
83319,Ryszard Bugajski,9.619
17281,Mike Hodges,15.543
2931481,Clyde Monroe,0.586
53767,Roger Vadim,9.962
1140438,Zachary Heinzerling,8.148
2480479,Anders Hammer,0.185
3110542,Dale Deverman,1.028
13809,Russell Metty,8.837
1396749,Dave Garbett,2.458
7623,Sam Raimi,20.624
69593,M.J. Bassett,9.169
1524165,Andres Meza-Valdes,1.118
1059163,Regan Hall,3.249
1524166,Diego Meza-Valdes,0.737
1373332,Masaharu Segawa,7.06
150289,Akira Inoue,5.834
2537171,Kim Seung-deok,1.179
2772493,Megumi Nagayama,2.282
1691555,Mai Matsuura,2.628
1851160,Yoko Ito,2.911
3205948,Masaaki Yamamoto,0.776
3211187,Nobuharu Ishido,9.248
1363117,Koji Yamakawa,1.113
3205942,Yuriko Maeda,1.429
1481759,Tsukasa Sakurai,2.608
3150700,Lee Min-gu,2.652
3056067,Atsushi Komori,3.22
3178269,Ema Edosio,0.148
54744,Bob Mahoney,4.411
53732,Andreas Drost,7.084
84990,Isao Yukisada,6.94
41186,Ralph Woolsey,1.362
1044948,Krzysztof Łukaszewicz,10.8
3186270,Tomasz Matuszczak,0.333
3607362,Piotr Bieliński,0.567
3489790,Piotr Fiedziukiewicz,3.524
3134671,Ahn Sang-hwi,1.378
4570070,Kim Min,1.864
3143316,Kwon Sung-wook,1.136
4570077,Oh Won-taek,0.336
2762619,Tsuyoshi Shimura,2.523
2935110,Kimiharu Muto,1.441
1853321,Taiji Kawanishi,6.364
2798454,Satoru Yamashita,4.079
4418284,Mie Matsushima,0.372
4739594,Kaniku Yasumasa,0.61
4006936,Hideyuki Sakai,2.164
2889846,Reina Iwasaki,1.052
4668865,Hong Mi-gyeong,0.147
3153565,Kei Oohashi,2.208
4668887,Lee Gyeoung-soon,0.284
2481173,Park Soo-in,0.146
4641129,Alejandro Artés,0.085
1227238,Craig Melville,0.475
2113804,Leonardo Machado,1.961
3223580,Stéphane Cazenave,0.185
3103593,Jean-François Rébeillard,0.606
3103594,Gilles Baillon,0.924
3064343,Louis Bizon,1.08
3223591,Marion Plantier,0.099
3223589,Stéfan Le Lay,0.017
1707179,Simone Manetti,2.892
4095044,Jan Ungrád,0.039
1940651,Wael Farag,3.059
221265,Hajo Gies,6.45
221532,Mark Schlichter,7.64
15361,Josef Rusnak,9.514
49785,Andreas Kleinert,4.567
4448385,Elżbieta Osińska,0.426
87240,Jerzy Łukaszewicz,2.019
1548910,Malgorzata Raszek-Zaliwska,0.32
3775990,Marina Vorlop-Bell,0.311
1920634,Grzegorz Okrasa,1.044
1581895,Emmanuel de Fleury,1.169
49868,Jérôme Cornuau,8.358
3221894,Anmol Dhiman,0.001
3221893,Akshay Kumar,0.001
3002178,Cocky Goudsmit,0.156
1186567,Azhari Mohd Zain,1.982
3863494,Satoru Kuroiwa,2.407
2160222,Akito Sato,0.11
1780564,Akihito Watanabe,0.118
3222012,Takeuchi Ryo,1.824
3221933,Zach Edick,0.017
571172,Park Jeong-min,28.627
1447365,Choi Hee-seo,11.058
531736,Lee Je-hoon,27.054
2035488,Son Suk-ku,37.916
3580941,Kawashima Haruyuki,1.168
936832,Thomas Kaiser,2.979
2669140,Trond Berg-Nilssen,1.113
224579,Torfinn Nag,4.395
2136137,Marit Haug,1.386
1859833,Are Kalmar,0.959
1397445,Lars Berg,1.131
1447765,René Bjerke,3.773
1904446,Eirin Gjørv,0.701
1823924,Ellen Lande,1.001
1851102,Petter Skafle Henriksen,0.271
1487103,Ole Marius Araldsen,1.305
1478872,Charlotte Schram Hoel,0.029
2669638,Tom Sterri,0.097
136356,Katarina Launing,7.718
937063,Arne Lindtner Næss,2.718
2669138,Arild Brubak,0.417
2578903,Gaute Lid Larssen,0.034
96832,Matias Armand Jordal,1.661
234268,Nils Vogt,7.809
1242948,Kim Kolstad,7.577
123452,Eva Dahr,4.012
2669640,Audny Chris Øiamo-Holsen,0.223
2669774,Mads Nilsson,0.71
1685782,Max Lundqvist,1.119
1479239,Anette Ostrø,0.666
2669791,Jan Christian Frugård,0.466
937075,Mathias Calmeyer,2.372
2669621,Elisabeth Tvedt,0.107
71181,Sirin Eide,3.682
134128,Grethe Bøe-Waal,1.66
1641214,Piotr Kuzinski,0.027
2028017,Helene Hovda Lunde,0.011
2570806,Maris Anisdahl,0.878
2669586,Corinne Haram,0.16
1644879,Sten Hellevig,0.176
1253147,Beate Eriksen,2.45
2669629,Øyvind Frøyland,0.638
1300136,Heidi Arnesen,0.857
1545296,Cecilia Björkdahl,1.726
1650364,Peder Hamdahl Næss,0.615
1261189,Arne Berggren,2.677
2669768,Rita Paulsen,0.941
2669623,Sara Hjartholm,0.028
224580,Dag Vågsås,3.095
2112073,Margret Bergheim,0.695
2669647,Cathrine Irgens Nilsen,0.382
2669657,Gerhard Omsted,0.143
1025549,Camilla Strøm Henriksen,2.969
103149,Trygve Allister Diesen,4.779
2417889,Petter Wallace,0.239
1025548,Nicolay Lange-Nielsen,0.361
224568,Anders Hatlo,8.821
1302729,Vibeke Ringen,5.429
1653414,Declan Healy,0.903
44846,Howard Duff,16.521
1983009,Paul Riley,1.172
1215254,Bill Podmore,0.96
932449,Afshin Hashemi,5.575
53177,Brian Robbins,13.138
4327008,Karlgerhard Seher,1.613
4327009,Winfried B. Teubner,0.482
1285455,Jakob Lass,4.333
1230815,Gary Conrad,9.173
1242945,Pendleton Ward,9.273
2374364,Anne Walker Farrell,1.889
93301,Jun Falkenstein,7.846
1245731,Niki Yang,9.893
1538955,Hiroshi Chida,2.92
2056177,Yong-Taek Choi,0.122
1585251,Jason Plapp,2.0
588906,G. Brian Reynolds,1.729
2453558,Raul Aguirre Jr.,0.235
1177948,Mike Dietz,1.427
3437039,Dan Meth,0.28
1119046,Guy Vasilovich,2.239
2002631,Floyd Bishop Jr.,0.543
588905,Russ Harris,2.195
1229066,John R. Dilworth,3.494
3437126,Mike Gray,0.332
1376973,Hugo Morales,1.782
1401370,Tommy Yu,4.997
1159681,Kitamura Toyoharu,3.499
3642065,Dušan Domanský,0.808
2542563,Daniel Barták,0.734
47449,Robert Michael Lewis,2.314
2324813,Joe Hicks,1.128
3083223,Paul Hogan,0.352
4998,Katsumi Yanagijima,5.083
3228161,Sakurako Tajima,1.578
2464449,Masahiro Takata,3.888
3726135,Masato Hayafune,0.412
3726121,Minami Nakai,2.057
3726138,Risa Fukui,1.518
3726134,Shuntaro Takeuchi,1.813
3806371,Hiroaki Moriyama,2.094
133914,Miwa Nishikawa,6.753
3726128,Takayoshi Uno,1.153
2163574,Okamoto Shingo,2.768
3477816,Maiko Ouchi,1.824
1416144,Yoshiaki Tago,3.311
