composer_id,composer_name,popularity
2074644,Azeem Dayani,1.556
4536110,Meggha Vikaas Bali,0.012
1740425,Sangeet Haldipur,2.754
1965299,Siddharth Haldipur,0.65
1674529,Anurag Saikia,4.924
1824703,Sarang Kulkarni,1.111
3947214,Peach van Pletzen,0.094
69980,Bruce Smeaton,3.83
1092911,Alfred Schnittke,3.485
1720382,Wiktor Stribog,4.175
1417520,Georgiy Nikolaenko,3.842
1867458,Modi El Emam,0.464
554991,Hajime Kaburagi,4.948
4100841,Lance Povlock,0.627
2933847,Matthew Feder,1.343
1971804,Mikki Itzigsohn,1.832
1200408,Katsuo Ono,7.15
1115962,John Samuel Hanson,0.037
3651029,Grant Cornish,1.73
4236674,Rossana Wright,0.001
3882423,Martin Brugger,0.148
2683998,Carlos Cipa,0.578
2402563,Endo.,0.692
2402567,Torio (Gesshoku Kaigi),0.093
2402566,Billy  (Gesshoku Kaigi),0.165
2402568,Takuya Hirose (Gesshoku Kaigi),0.848
2402570,Iwata Achu (Gesshoku Kaigi),0.731
2401803,Chi-Mey,0.124
570818,Mana (Kokoro Oto),0.688
2402819,Shinichi (Kokoro Oto),0.016
2125626,Jin,2.892
2401812,O' Neal (Kokoro Oto),0.073
2401708,Shouta Katayama,0.116
934321,Wakana,3.401
2402892,LUNA (MaryJane),0.446
2402487,Shuuta Ishizuka,0.222
2402824,Takkan (Kokoro Oto),0.096
2402823,Kaori (Kokoro Oto),0.176
2402817,Kuniy (Kokoro Oto),0.601
2401600,Ryuudai Abe,1.331
2402488,Takurou Gou,0.167
2402538,Ai Kamachi,2.695
2402816,Mayu (Kokoro Oto),0.392
2402814,Makoto Takei (Fatman) (Kokoro Oto),0.175
2402539,Nagami Tatsuo (nagie),0.634
2401823,Yoshinao Nakada,1.966
2402822,Sukachi (Kokoro Oto),0.019
2402894,Tsugumi (MaryJane),0.651
2402821,Ken-chan (Kokoro Oto),0.105
1766560,Yevgeni Nekrasov,1.822
2581685,Minna Blank,0.298
1530613,Ian LeFeuvre,2.281
1891965,Robin Girard,1.998
59446,Benoît Charest,1.234
1891036,Veronica Thomas,0.549
1891032,Madeleine Messier,0.391
1891045,François Pilon,0.867
1891028,Sheila Hannigan,1.235
1921394,Erika Alexander,0.5
1891042,Mélanie Bélair,1.178
1891040,Carla Antoun,0.696
1891047,Catherine Perron,0.731
1891035,Antoine Bareil,0.252
1891030,John Corban,0.802
1891029,Chantal Bergeron,0.96
1891048,Marc Denis,0.687
1891031,Jasmine Schnark,1.4
1891033,Anne Beaudry,1.092
1891046,Bojana Milinov,0.564
1891039,Amélie Lamontagne,1.115
1891034,Yannick Chênevert,0.964
1891037,Sofia Gentile,0.658
1908239,Frederic Alarie,0.392
1891041,Sylvain Murray,0.403
1891038,Julie Triquet,0.632
3131396,Mélanie Vaugeois,0.958
1908240,Marie-Eve Scarfone,0.05
1908242,Dan Thouin,1.648
1917728,Ligia Paquin,1.207
1917727,Heather Schnarr,1.537
3685611,Keith Power,0.715
2200099,Greg Hawco,1.858
1944426,Pascal Stive,0.143
3580321,John Bayless,0.738
2431722,Carles Serra,0.005
2475869,Oleg Karpachev,2.063
2433369,Manizha Khamraeva,1.338
1676707,Takumi Ozawa,3.762
16850,Rose McGowan,23.442
2053773,Kaitlyn Rubino,0.624
2523062,Matteo Locasciulli,0.903
2612449,ZOO,0.066
931633,Daniel,2.125
2203705,Renato Muniz,1.613
2071407,Marco Salles,4.379
1882877,Russell Thornton,0.005
2398675,Oldřich Veselý,1.231
1564895,Masato Kai,1.891
2430058,Gérard Labady,0.634
4309640,Yukiko Nishiyama,1.595
2994572,Deivydas Zvonkus,1.456
930471,Craig Dobbin,1.421
2032590,Ana Tijoux,3.086
3229990,Gerd Ekken-Gerdes,0.738
1683977,Rikard Borggård,1.044
1593059,James Lavelle,1.474
1578898,Laurence Love Greed,1.267
2151551,Robin Baynton,1.38
2151565,Clare Batterton,1.532
3630892,Karan Malhotra,0.72
1981894,Debbie Rao,2.608
1462154,Philippe Noël,1.557
1356136,Amjad Albasel,2.313
3831114,Ender Gündüz,0.496
1332059,Jean-Phi,1.117
1475208,Peter Bateman,0.949
2371794,Ariel Polenta,0.714
4435303,Krzysztof Pszona,0.01
4077267,Max Viale,0.253
1013933,Dhruv Ghanekar,1.601
1982590,Megumi Suzuki,4.253
3841016,Orbán Ferenc,0.004
1719935,Torsten Rasch,0.6
1138878,Fuzai Jin,0.526
1932960,Tandis Jenhudson,0.753
3501903,Anthony Mac,0.469
2977013,Qian Zi,1.14
2836940,Kenji Fujisawa,2.344
3697722,Tatsuya Kikuchi,0.406
2190052,Whitney Pilzer,2.341
1400537,Richard Ford,1.462
62644,50 Cent,19.848
1812694,Jan Rørdam,0.508
4327488,Peter Biker,1.602
794546,Jessie Lasaten,3.578
2476887,Murat Evgin,0.694
4694066,master sword remix,0.319
3586168,Hani Mehanna,0.709
2954074,Guillermo Vílchez,0.62
3140573,Richard Holmes,0.686
544948,Nino Ferrer,5.797
2604278,Michael Dobbins,0.036
1890788,Braedy Neal,0.931
4290181,Herbanu PW,0.073
3036415,Franco Gennari,0.005
3036416,Walter Kock,0.001
3036418,Sergio Gormaz,0.002
2884063,Takahiro Kido,0.841
1551219,Sally Boldt,4.547
1606207,Jaromír Vomáčka,4.438
1084369,Scott Starrett,2.05
4506141,Felicity Halsey,0.234
80483,John Halsey,2.022
1824476,Claudio Olachea,1.603
3682680,Murakami Sou,0.064
1126420,Yuzo Koshiro,3.645
72167,Cihan Sezer,3.14
1633526,Alik Matuszewski,0.056
3423787,Yuhei Ueno,1.187
2180373,Yu Sato,3.65
2380089,(K)NoW_NAME,1.152
1639014,Hans Arnbom,2.185
3524347,Hiroki Tamura,2.321
4478575,Amelie Silvasmith,0.001
4478767,Julian Allais,0.183
1411590,Takashi Kodama,7.498
2273448,Wesley Slover,1.604
3985714,Scott Hampson,2.297
137897,Ian Hubert,8.35
3986654,Soren Laulainen,1.207
1482420,Raffertie,2.236
3181150,Tsutomu Tagashira,0.899
2611484,Antonio López,0.001
22847,Karl-Ernst Sasse,1.285
2991292,Javier Bergia,0.142
553935,Toru Hasebe,1.488
3179042,Kostas Zikos,0.11
3179038,Akis Tourkogiorgis,0.165
576272,Vlassis Bonatsos,2.643
2127911,Wayne Roberts,0.714
51386,David E. Russo,2.557
2405495,Ezra Gould,1.044
3995920,Tomohiro Kasuya,0.68
4202873,Hino Jackson,1.084
4202876,Ichiro Yoshida,0.843
1767110,Poppy Kavanagh,4.738
2092946,Laurence Ungless,2.079
1952479,Raul Vega,0.653
1727180,Niclas Frisk,1.025
1952877,Michael Omer,0.582
1952827,Jon Goddard,0.354
556022,Danny Weijermans,2.248
4160090,Ferdinand Boland,0.468
1953079,Peter Fish,0.557
2917588,Sam Thompson,2.19
1356969,Joshua Mosley,0.623
3256329,Oh Seok-joon,0.012
3256330,Jeon Jong-hyeok,0.277
3992750,Tetsuya Inoue,0.811
1716221,Goro Omi,1.436
31538,Nick Lombardo,5.488
4472215,Hadrian Filip Tabęcki,0.001
1306111,Eugenio Gutiérrez,1.364
2546836,Roberto Bahamonde,0.717
1877319,辅乐工作室,0.338
8320,Jeff Danna,2.883
69086,Jang Young-gyu,4.75
3103440,Tamir Muskat,0.837
1601534,Masato Hatanaka,0.569
1843738,Dillon Derosa,0.148
1569937,Deddy Tzur,4.42
1894523,Ariel Blumenthal,0.657
1147306,Yan Volsy,2.142
1936918,Krzysztof Lochowicz,1.05
2879459,Phamie Gow,1.495
1843803,Flavien van Haezevelde,0.15
2407319,Morten Riisberg Hansen,1.272
1814699,Trygge Toven,3.728
1609035,Ryan Castle,2.108
3989396,Fadi Mardini,1.061
99412,Walter E. Sear,0.6
4116902,Muammer Sun,0.245
1758245,Sak Shariff,0.302
1179841,Daniel Wohl,3.693
3987550,kz,0.505
3968711,Pep Lladó,0.354
2013535,Masato Suzuki,0.151
2102840,Yukie Iwashita,0.049
4635197,Hiro Nakamura,1.219
4635218,Kento Nagatsuka,0.73
2833719,Mine Kushita,0.678
3535784,Urara Takai,2.089
3073401,Stamatis Giatrakos,0.458
2280975,Tomáš Procházka,0.286
4679317,Khaled Jouda,0.019
1694577,László Herczeg,0.029
2237769,Vito Abbonato,0.794
1321904,Andrea Ridolfi,1.269
2026770,Ariel Marx,1.772
2106744,David Wolfert,0.719
1547987,Ajeesh,0.883
1188198,Patrick Gowers,4.028
13571,Hugo Friedhofer,4.449
1777187,Hakase-Sun,1.606
3096227,Rei Ishizuka,2.063
2656254,Mike Tuccillo,1.634
2568917,Emily Bender,1.414
2141425,Engin Arslan,1.525
3336253,Gabe Lopez,3.258
3108410,Leland,3.256
3752508,Katsutoshi Kitagawa,1.239
3866527,Ryota Otsuka,0.921
1452492,Hideharu Mori,0.924
2434429,Paul Honey,0.347
32292,Claude Bolling,4.278
1928646,Michel Endersen,0.001
1653834,Yasutaka Nakata,3.577
70624,Neil Innes,10.814
1610194,James Mark Stewart,1.253
2571840,Konstantin Shumaylov,0.788
1701889,Rodolfo Barreras,1.158
1575236,Carlos Nilson,0.388
3510547,Malcolm Parson,0.116
1186108,Hulki Saner,12.201
2091659,Thomas Caffey,1.406
52139,Seth MacFarlane,38.912
44733,Steve Nieve,1.701
1337867,Lucas Lima,2.209
1600604,Rob Gokee,1.219
2508192,Ludovico Fulci,1.919
3038578,Radovan Tomášek,0.005
3612808,Julian Drucker,0.614
1862230,Christine Greene Roe,1.201
1557518,Charlie Barnett,0.657
2063328,Toti Basso,0.403
2498627,David Ridley,0.763
2498626,Aaron May,0.599
1921116,Fred Kiriloff,2.86
61687,Mike Verta,2.072
1583544,Paulina Márquez,1.544
1283162,Yamil Rezc,1.121
3828651,Jens Brockhorff,0.318
4122775,Rudolf Gregor Knabl,0.001
2041983,Sean Hayden,1.077
1375945,Randin Graves,0.403
2159290,Benjamin Jaffe,2.233
1212245,Suzanne Santo,6.168
2425097,Olivier Delevingne,1.477
3091272,Jiang Xiaohan,1.364
2053326,Tore Johansson,0.063
56068,Richard Blackford,1.322
1735953,Julian Stewart-Lindsay,1.572
1091878,Thomas Lawes,0.931
2350588,Moomal Shunaid,0.546
3611276,Mitsutaka Tajiri,0.398
1513239,buzzG,1.07
2288863,Yuichiro Takahata,2.059
3987433,Kohei Yamada,0.481
3027849,Takamitsu Shimazaki,1.893
2395558,Yukinari Shioda,1.008
237520,Tenmon,2.117
1167902,Andy Burrows,1.261
2089404,Dmitri Golovko,1.05
2609724,Mark Hartman,0.988
1350346,Jonathan Finegold,1.509
2673891,Uri Frost,1.243
1802257,Robert Neufeld,0.116
2235664,Pilou,0.619
2044655,Sam Hooper,1.611
20225,Michael Suby,5.17
2061062,Alexandre Faria,1.558
2215297,Kesner Puschmann,2.24
65867,Deborah Mollison,1.286
3750909,Williams Guitton,2.28
2405897,Sergey Dudakov,1.658
1367506,Roger Eno,1.905
85583,Loy Mendonsa,4.827
1461467,Piet De Ridder,1.401
2278654,David Pollecutt,1.625
2443454,Vytautas Bikus,0.596
2905609,Anastasios Katsaris,0.086
2905608,Thanos Papadelis,0.071
3739224,Zeyad El Tawil,0.014
3828963,Usagi to Uma,0.225
1461191,Dan Marocco,3.739
3214700,Lamar Van Sciver,3.071
3214701,Frank Greenfield,1.017
1302491,Jacques Slade,1.529
127891,Masaharu Fukuyama,9.138
1204939,Melih Kibar,1.541
1556231,Roman Kariolou,1.106
1560169,Laurens Goedhart,3.332
1774950,Derek Bourgeois,2.029
2511471,Jan Hanuš,1.586
2689717,Øyvind Mathisen,0.584
3088395,Rori Coleman,0.735
1794554,Yuriy Shevchuk,2.188
1348285,Nobuhiro Nakayama,4.322
1728830,Giuseppe Zambon,0.049
4413139,Sergey Trofimov,1.162
3057657,Dariya Stavrovich,1.002
1947161,Gerry Arling,0.146
1947160,Rik Elstgeest,0.652
1023363,Evelyn Glennie,1.434
3736189,Haruo Yasuba,1.221
1137516,Ritchie Staringer,0.951
1788056,Jed Leiber,1.024
107602,Jeff Beck,10.765
4527604,Doug Pennock,0.008
1518659,Steve D'Angelo,0.359
3763586,Terry Tompkins,0.356
1505968,Vehnee Saturno,1.883
930734,Denis M. Hannigan,1.246
2223552,Dheena Dhayalan,1.653
1470600,Federico Chávez,0.535
1978933,Robert Lockhart,1.667
3258790,Pete Houser,0.618
3153250,Bodie Chandler,1.494
2715095,Joel Corry,3.765
2356583,Hubert Bittman,0.274
1989571,Alfonso G. Aguilar,1.889
1784996,Sathish Selvam,0.988
3926311,V. Chenjulakshmi,0.023
3926314,Ravi Raghav,0.244
1615136,Felix Erskine,2.337
1900639,Stephen McLaughlin,2.609
1316002,Scott Shields,1.978
1099948,Christoph Bauschinger,2.272
2661388,Jennifer Smuckler,0.818
3130339,Kaoruko Ohtake,0.001
1787901,Alfred Perry,1.975
3463647,Aubrey C. Lind,0.202
1728522,Kevin Lax,1.432
64149,Peter Hastings,4.507
3947224,Francois de Klerk,0.019
1847274,Dayton Lekner,0.6
34060,Lisa Coleman,10.563
3457031,Tanawat Cheawaram,0.772
3985397,Rokia Bamba,0.743
1838997,Jamie Salisbury,2.132
4385977,Berenice Scott,1.16
2529227,Glenn Gregory,1.019
4138412,Udbhav Ojha,0.07
1700896,Dawie de Jager,0.055
1875117,Dead Combo,0.204
2190112,Gorou Nagase,0.045
1400628,Tomoko Kataoka,2.215
2115094,Noriko Nakamura,0.265
132856,Tim Heidecker,13.808
3138388,Pearl Brothers,0.094
803088,Kevin Blumenfeld,2.156
1656311,Gilles Hékimian,0.171
1299893,Libert Subirana,2.131
1298036,Charles Level,2.66
2424146,Tony Rallo,2.04
2423632,Andrew Lamb,0.556
2361576,Jiří Hradil,0.249
2432579,Jan Kluka,0.34
1908800,David Dobrik,4.451
2958209,Fabien Leclercq,0.692
2954268,Jimmy Dewit,0.414
2958189,Damien Vanderhasselt,1.0
2955389,Stijn Ylode De Gezelle,0.053
2294093,Aiko Devriendt,4.681
2958188,Younes Faltakh,0.391
2322273,Ruben De Gheselle,0.667
3872795,Nader Hamdy,0.248
4603713,Taha Nouri,0.342
1409877,Stephanie Lowry,3.608
3796786,Vera Marie Weber,0.005
1519875,Ryan Latham,0.505
31065,Hugo Montenegro,2.902
1812942,Michel Amsellem,1.553
2106075,Krishoo Monthieux,0.043
1440547,Christophe Monthieux,2.328
2127965,Jung Jae-il,7.538
20326,Gary Ashiya,4.045
566932,Fabrizio Pigliucci,1.337
2621112,Alessandra Morelli,0.585
2496212,Antonello Navarra,0.955
3562,Rachel Portman,10.963
3382159,Harold Barefoot Sanders III,0.194
3401801,Dave Stone,0.421
3503600,Mark Borst-Smith,0.308
1677898,Raney Shockne,2.696
3515459,Nikole Luebbe Sherman,0.062
2613477,Peter Davis,0.739
3399883,Jeremy Sole,1.476
3383401,Thomas Carson,0.09
3399884,Brad Walsh,0.084
3383405,Lisa Reagan,0.564
3383404,Erin Anderson,0.374
3399882,Si*Sé,0.041
3066017,Emily Wells,0.706
3383406,Jason Flemming,0.54
2640096,Michael Skloff,3.552
2901559,Pierre Dutourd,0.167
2901561,Hervé Gallo,0.086
1945519,Tina L. Turner,0.006
1138657,Przemysław Gintrowski,3.24
2161708,Takeshi Hayama,0.556
1836608,Fuuga Hatori,0.603
1059011,Marcus Mumford,6.467
3170437,Tony Von Pervieux,0.745
212821,Christa Miller,23.38
2505806,Václav Toman,1.904
2306571,Filip Veselý,0.871
2715542,Frank Ciampi,0.653
2505499,Boi-1da,0.561
1520674,Adam Markiewicz,3.041
1672792,Juan Blas Caballero,0.51
2564496,Elba Fernández,0.17
1461011,Xavier Font,4.385
4518289,Suzanne Glickman,0.622
2316708,Yumi Igarashi,1.324
7539,Liz Phair,6.101
2953502,Marc Dauer,0.342
2040377,Brendon Anderegg,0.279
1030435,Laura Rossi,1.556
1995436,David Johnson,1.557
3423732,Junji Yuasa,1.14
3077200,Eri Isobe,1.701
1433099,Juraj Dobrakov,2.656
3891786,Abe Rounds,0.024
1424382,Larry Goldings,0.725
1865840,Jamie Forsyth,1.176
1904181,Masashi Hamauzu,2.18
1626036,Nikolai Sidelnikov,0.447
1162776,Kevin Queille,0.069
3714376,Shuntaro Innami,1.446
3825392,Lautaro Cottet,0.623
2694441,Blas Alberti,0.513
2061711,Mitko Shterev,0.431
1893260,Prashanth R Vihari,0.22
1324195,Michael Klaukien,2.167
2418389,Suddhu Rao,1.065
3911795,Nitish Rambhadran,0.995
2418417,Babak Zarrin,0.427
2936206,Revaa,0.186
2418811,Paul E. Schneider,0.025
1882261,Jeff Fisher,1.137
2037447,Nando Duarte,1.052
3412502,Oliver Mayo,0.57
2901852,Roman Cejnar,0.064
1497792,Dru Masters,0.966
2902983,王慧坚,0.002
2902982,金复载,0.048
3575141,Wan-Chien Yang,0.156
1921738,Len Calvo,3.167
106328,Mikael Åkerfeldt,3.8
2860600,Neiko,0.44
2076364,Hamilton Leithauser,1.175
2235482,Sohail Haider,1.154
999284,Carl Thiel,4.042
74810,Douglas M. Lackey,1.493
3842232,Sid Robinovitch,0.01
1846852,Laurent Bertaud,1.182
1846854,Jean-Christophe Prudhomme,0.631
1617850,Henri Seroka,2.318
587397,Timothy Andrew Edwards,1.107
1193146,Géza Berki,0.475
1376276,Mike Flicker,2.908
2549661,Kim Dong-wook,1.754
1150765,Caitlin Yeo,1.229
2359683,Robert Viger,0.158
1468710,Alexander Arntzen,1.025
3149967,Manolis Skoulas,0.24
4477296,Calvin Hagenson,0.001
32114,Christopher Whelen,1.348
2728304,Milan Dubovský,0.745
2791550,Ashley Jane Davis,0.395
4659887,吴应炬,0.001
1695757,Jan Komar,2.188
2490108,Jason Rabinowitz,0.778
3798809,Cheapshot,0.027
575843,Bengt-Arne Wallin,1.722
1835826,Antoni Mleczko,0.318
3619859,Melih Görgün,3.92
135916,Oswald d'Andréa,1.509
3204774,Danai Evaggeliou,0.156
3204772,Leo Rapitis,0.585
3966890,Kamro,0.508
3980193,Noton,0.086
1571952,Scot Blackwell Stafford,1.627
3224237,Mayu Iida,1.018
1925968,Vale Poher,0.605
3998927,Shusei,0.386
3465036,Martín Bosa,0.051
4519019,Ayano Kinjō,0.112
4519018,Yoshimi Katayama,0.223
969021,Matthew Margeson,2.286
2505371,Tolga Cebi,0.692
3551034,Slawomir Kowalewski,1.02
4733239,jason luxton,0.055
1077677,Tom Hodge,2.513
2056725,R Sivatmikha,0.665
1287001,Justin Prabhakaran,4.97
2067890,Karthik,2.633
1081464,Anirudh Ravichander,16.569
3542950,Liam Malloy,0.651
3811946,Yusuke Yokoo,0.617
1037686,Thomas Fuchsberger,5.102
2393578,Teppei Nojima,3.057
1899877,Johan Strömberg,0.371
1899875,Thomas Hagby,0.812
1899876,Fredrik Lidin,0.897
2012492,Stephanie McNally,4.196
2294,Robert Rodriguez,25.042
1851634,Mark Del Castillo,0.802
4625628,Wow Jones,0.249
80852,Joel C. High,2.236
4625630,JimiJame$,0.164
1500571,Ian Masterson,1.926
1792622,Lúcio Maia,1.891
1917599,Ariel Ramírez,0.403
47916,Mikael Tariverdiev,3.713
2066667,Alexandre Guerra,2.954
3695644,Ryo Shirasawa,1.113
4690647,J. Medeiros,0.006
1809530,Felipe Linares,2.944
2144936,Santiago Espinoza,0.458
32804,Simon Fisher-Turner,2.715
2373716,Phenom,0.57
2242805,Divine,1.609
4533620,Aaron Lindsey,0.368
1360466,Sergei Groshev,1.421
3173086,Sergey Shitov,0.166
3173065,Kamal Ballan,0.332
3173069,Andrei Chistyakov,0.585
3173066,Aleksey Bezlepkin,0.245
1275732,James Schafer,3.303
1059528,Jack Lenz,2.268
50954,Alexandre Azaria,3.415
4276320,Tom Baxter,0.017
1106289,Paul Pritchard,1.295
2200248,Anthony Aldersley,0.07
68197,Jean-Baptiste Loussier,0.614
64782,Jean-Louis Valéro,0.566
2974683,Guillaume Albeck,0.004
2007572,Pierre Carrasco,0.505
1944449,Christophe Danvin,0.351
1924391,Jason Alexander,3.284
1401305,Ashley Revell,3.459
3969915,Ting Huang,1.008
3035215,Glen Daum,1.182
2475923,Marzi Nyman,0.592
223428,Jaroslav Uhlíř,6.552
1951097,Nick Pierone,2.015
1244024,Lasse Holm,3.718
3351867,Lee Pil-ho,0.166
1135,Zbigniew Preisner,5.41
1943350,Yuusuke Sakamoto,0.79
4120736,Courtney Lofty,0.045
23577,Ozark Henry,1.516
2695356,Deniz Tuzcuoğlu,0.523
3701564,Targan Türe,0.734
2694635,Petr Mandel,0.338
3083440,Randolph Correia,0.151
2193829,R. Jericho,1.337
1186706,Blair Mowat,4.292
12013,Krzysztof Komeda,3.471
1578441,Tomasz Stańko,0.955
230573,Jake Kaufman,0.403
2199551,Hiroshige Tonomura,0.555
929326,Richard Blair-Oliphant,1.206
1731334,Raymond Enoksen,1.775
1491918,Yoshikawa Kiyoshi,3.653
36105,Matthias Weber,8.495
1083970,Håkan Hellström,2.184
3571484,Rina Okade,1.276
1417548,Tejo Damasceno,2.695
4639651,Zegon,0.136
3289711,Rajiv Bhatt,0.064
1258333,Peter Plummer,1.543
3407497,Takehiko Gokita,0.35
4183208,ARABINDA NEOG,0.023
2838168,Michael Hough,0.816
4013438,Jordan Jay,0.342
1224964,Mika,12.236
4147560,Gerry Bowles,0.776
1962876,Georgis Agathonikiadis,4.418
2432454,Petr Smělík,1.018
212368,Oliver Torr,2.442
2027487,Laurence Lafond-Beaulne,1.495
1329354,Jordi Batiste,1.127
37002,John Coda,4.803
1568810,Republic,0.001
4131327,Steve Hulse,0.671
2503119,Martin Hůla,0.616
2439486,Petur Thor Benediktsson,0.093
2495238,Sho Goshima,0.652
3790669,Julen Gerrikabeitia,0.082
2090973,Marli Wren,0.431
1978376,Tony Overwater,0.066
1698889,Robin Foster,1.17
3978078,Raymundo Ambriz Rodríguez,0.001
1547458,Ken Ishii,3.424
1604293,Martin O'Donnell,0.85
1604294,Michael Salvatori,1.298
1024353,Amedeo Tommasi,1.541
1514683,Hartmut Behrsing,0.994
1464261,Arnold Fritzsch,0.852
1323765,Kai Uwe Kohlschmidt,1.147
36608,Rainer Oleak,4.327
1323737,Tamás Kahane,2.549
1054355,Birger Heymann,1.721
1515664,Uwe Buschkötter,0.972
67544,Stefan Ziethen,1.099
41864,Andreas Hoge,2.401
1323724,Eckhart Gadow,0.43
553000,Axel Donner,4.676
1515692,Mario Lauer,2.73
48709,Ralf Wienrich,2.579
1564252,Sebastian Fillenberg,2.393
43699,Kai Fischer,2.662
2353515,Wolfgang Pietsch,1.974
1163676,Florian van Volxem,1.679
1323757,Andreas Koslik,1.764
1163675,Sven Rossenbach,5.275
1597510,Hermann Anders,1.126
48843,Joe Mubare,1.432
2336,Stefan Will,4.071
1327554,Markus Lonardoni,1.048
1167204,Sebastian Pille,3.308
1515713,Jürgen Wilbrandt,1.597
1515643,Martin Schlesinger,1.043
22997,Peter Gotthardt,3.419
1337800,Stefan Warmuth,0.055
1515456,Rainer Rohloff,1.527
55296,Dirk Dresselhaus,0.557
1515754,Paul Vincent Gunia,0.688
1515330,Hans-Jürgen Gerber,0.623
36394,Peter Patzak,10.931
1323701,Martin Hornung,0.413
36677,Kambiz Giahi,0.587
73478,Stefan Schulzki,2.439
1518384,Werner Pauli,1.721
1323700,Stefan Mertin,1.289
1323748,Hans Wiedemann,1.098
1327822,Marius Felix Lange,0.294
22649,Joachim-Franz Bartzsch,0.515
48192,Jörg Lemberg,4.027
69978,Ulrich Reuter,1.558
1515719,Christoph Schambach,0.063
1597519,Hermann Auders,0.206
1515657,Reinhard Staub,0.084
1515661,Elisabeth Berg,1.319
1327796,Günter Illi,0.633
2033215,HomeSweetHome,0.014
1327819,Oliver Gunia,0.137
1590266,Rolf Zimmermann,1.284
1515451,Andreas Fritsch,1.129
44632,Ina Siefert,1.268
36395,Sven Regener,7.903
22650,Rainer Böhm,2.097
1337789,Mulo Francel,1.288
38364,Jacki Engelken,3.228
1515738,Dirk Michaelis,2.73
1597521,Lothar Kehr,0.79
1515464,Norbert J. Schneider,0.363
1518385,Hartmut Bersing,0.451
1261721,Andreas Schäfer,3.311
2387930,Martin Rott,0.808
52229,Bertram Denzel,1.922
1597839,Alexandra Barkovskaya,1.488
10232,Florian Appl,0.44
1337791,Detlev Provvedi,0.059
38365,Ulrik Spies,2.12
1324087,Maike Rosa Vogel,0.197
1597627,Horst Krüger,0.155
1324084,Richard Pappik,0.099
39232,Jakob Ilja,1.295
45666,Biber Gullatz,2.971
1495245,Lutz Kerschowski,1.447
24125,Rio Reiser,4.307
28285,Rick Giovinazzo,6.033
1495241,Lou Karpa,0.692
1597551,Helmut Frommhold,0.456
17560,Dieter Schleip,6.955
1327800,Uli Reuter,0.028
1515685,Reinhard Schaub,0.988
1337798,Lutz Kerschwoski,0.5
1409626,Kiril Tsibulka,1.239
2189134,Marco Deckkötter,0.008
1328440,Torsten Sense,1.601
1323688,Michael Scheibenreiter,0.02
48955,Hans-Jürgen Buchner,1.088
1330393,Hans Franek,0.729
1464260,Robby Baier,0.697
1597825,Konrad Aust,2.597
37063,Thomas Osterhoff,4.489
1399905,Roman Bunka,0.976
1495234,Georg Mittermayr,1.606
1398486,Jakob Hansonis,1.145
1910278,Erik Solarski,0.893
3778935,Lord Dinosaur,0.555
3778958,Melo,0.344
3778926,Garret Williamson,0.598
3778928,Jesse Beauchamp,0.353
1637169,Alain Garcia,1.824
2414090,Koen Brandt,0.743
1770995,Iain Carnrgie,0.158
2082136,Claudio Lobato,1.569
2061052,Laércio Salles,3.044
1503979,Mariana Mesquita,2.283
3391075,Hesham Kharma,0.411
10557,Paul Simon,11.04
2496989,Aitor Etxebarria,0.326
1107146,Jonathan Sadoff,4.607
1676921,Nick Chuba,4.96
2216327,Jana Kirschner,2.703
1440258,Slavo Solovic,1.041
4146233,Kensaku Tanigawa,0.245
1084669,Greg Edmonson,1.116
1551,Philip Glass,7.216
2441782,Billy Straus,1.135
928502,Matthias Gohl,5.786
4608017,Decky Jazer Margaja,0.08
1018418,Micki Meuser,1.182
2188643,Kubert Leung Kiu-Pak,0.658
71108,Vladimir Horunzhy,3.073
154607,Barenaked Ladies,4.353
1981861,Joe Fischer,1.529
4474832,Elie N. Habib,0.014
3446767,Dahmane El Harrachi,1.384
1412332,James Bladon,3.468
4406474,Robyn Buehler,0.798
4281719,Marl Young,0.556
1830481,John M. Keane,0.781
